Planet,Dataset,eclipse_observed,b_occ_median,b_occ_16,b_occ_84,b_occ_std,b_occ_err_lower,b_occ_err_upper,k_rp_rs,one_plus_k,tier,tier_label,acceptance_fraction,Star Name,Star Temperature [K],Star H Mag,Star J Mag,Planet Period [days],Eccentricity,Inclination,Impact Parameter,Transit Depth [%],Planet Radius [Rjup],Planet Radius [Re],observed_flag
TOI-6845.01,TPC,,-0.0068089674740219,-0.1337144443820196,0.1223859507772857,0.1334460416825928,0.1269054769079977,0.1291949182513077,0.09487887,1.09487887,1,Premium (non-grazing),0.5005000000000001,TOI-6845,5210.0,11.398,11.83,4.7443604,0,90,0,0.9002,0.692229266,7.759184499,False
TOI-6850.01,TPC,,0.0008705633638277,-0.1119798573865532,0.1131860774093629,0.1178478436407605,0.112850420750381,0.1123155140455351,0.036959437,1.036959437,1,Premium (non-grazing),0.4986875,TOI-6850,4275.69,9.034,9.601,6.0803777,0,90,0,0.1366,0.319586837,3.582242703,False
TOI-6852.01,TPC,,0.0146472446605812,-0.2702397863818175,0.3032595422891218,0.3019137276278532,0.2848870310423988,0.2886122976285405,0.123040644,1.123040644,1,Premium (non-grazing),0.4988541666666666,TOI-6852,4551.0,10.858,11.434,16.7382238,0,90,0,1.5139,0.841733581,9.434975493,False
TOI-6861.01,TPC,,-0.0011054476781863,-0.0538145451854936,0.0508944505902946,0.0551443318113816,0.0527090975073073,0.0519998982684809,0.083144453,1.083144453,1,Premium (non-grazing),0.49678125,TOI-6861,5753.59,11.437,11.767,3.7942532,0,90,0,0.6913,1.296885261,14.5367619,False
TOI-6862.01,TPC,,-0.0034771968185091,-0.1108449296066753,0.1036436219762842,0.1118769724772393,0.1073677327881662,0.1071208187947933,0.09284934,1.09284934,1,Premium (non-grazing),0.49909375,TOI-6862,5669.17,10.84,11.162,8.2241876,0,90,0,0.8621,1.183798157,13.26917073,False
TOI-6864.01,TPC,,0.0057504289055435,-0.1876936847421847,0.1936124773741504,0.2023932048453243,0.1934441136477283,0.1878620484686068,0.070809604,1.070809604,1,Premium (non-grazing),0.4954166666666666,TOI-6864,5472.0,11.397,11.781,15.5106583,0,90,0,0.5014,0.7324289,8.209781422,False
TOI-6865.01,TPC,,-0.0014756759338491,-0.0631243610855319,0.0630906839771276,0.0655941038588328,0.0616486851516828,0.0645663599109768,0.052706736,1.052706736,1,Premium (non-grazing),0.4946041666666667,TOI-6865,4185.46,11.143,11.745,2.4465664,0,90,0,0.2778,0.450529263,5.049973825,False
TOI-6868.01,TPC,,0.0005039911333915,-0.0391735624862962,0.0396236794164544,0.041620203559519,0.0396775536196877,0.0391196882830628,0.07059745,1.07059745,1,Premium (non-grazing),0.4970104166666667,TOI-6868,5222.0,11.636,11.995,3.4106422,0,90,0,0.4984,1.300989903,14.58277075,False
TOI-6871.01,TPC,,0.0101803004589463,-0.2010984492557832,0.2121576564969322,0.2164382289212709,0.2112787497147296,0.2019773560379858,0.033570821,1.033570821,1,Premium (non-grazing),0.4953125,TOI-6871,5647.07,8.003,8.305,12.4652143,0,90,0,0.1127,0.287887747,3.226928206,False
TOI-6873.01,TPC,,-0.0054082214161827,-0.2912259661275281,0.2684001620854593,0.2876793462541433,0.2858177447113453,0.2738083835016421,0.031366462,1.031366462,1,Premium (non-grazing),0.4969479166666667,TOI-6873,5450.0,7.667,8.018,18.8204255,0,90,0,0.098385497,0.265230452,2.972963029,False
TOI-6881.01,TPC,,0.0016247949053933,-0.0338872669138529,0.0370833292109412,0.0372259213050227,0.0355120618192463,0.0354585343055478,0.107214738,1.107214738,1,Premium (non-grazing),0.4961875,TOI-6881,6440.48,11.589,11.865,1.9769396,0,90,0,1.1495,1.71812449,19.25842431,False
TOI-6886.01,TPC,,-0.0012852955490473,-0.1289473954690732,0.1285675987549294,0.1315173086233234,0.1276620999200258,0.1298528943039768,0.079287462,1.079287462,1,Premium (non-grazing),0.4951770833333333,TOI-6886,4664.59,11.211,11.792,4.8003341,0,90,0,0.628650162,0.549064444,6.15445277,False
TOI-6887.01,TPC,,0.0032143109672371,-0.0938029465361881,0.1050508889262766,0.1055811395774062,0.0970172575034253,0.1018365779590395,0.074480901,1.074480901,1,Premium (non-grazing),0.4960520833333333,TOI-6887,6186.7,11.433,11.661,6.5883481,0,90,0,0.554740459,0.905264298,10.14709008,False
TOI-6888.01,TPC,,0.000406988147232,-0.164138560924023,0.1678481881703676,0.1751110274642637,0.1645455490712551,0.1674412000231356,0.067158648,1.067158648,1,Premium (non-grazing),0.4963958333333333,TOI-6888,6213.0,9.886,10.119,19.9253903,0,90,0,0.451028404,1.035435649,11.60617824,False
TOI-6898.01,TPC,,-0.0120846387771138,-0.3027997047691574,0.2781205688373244,0.3040512673169701,0.2907150659920435,0.2902052076144383,0.043825103,1.043825103,1,Premium (non-grazing),0.4979166666666667,TOI-6898,4024.0,8.785,9.432,18.1070683,0,90,0,0.192063962,0.289062841,3.240099817,False
TOI-6908.01,TPC,,-0.0019733292885092,-0.0669729204632544,0.0606159070530451,0.0662264728846328,0.0649995911747452,0.0625892363415543,0.039145875,1.039145875,1,Premium (non-grazing),0.4942291666666667,TOI-6908,5501.09,10.215,10.55,3.7120776,0,90,0,0.153239957,0.492426704,5.519601438,False
TOI-6913.01,TPC,,-3.582721413236735e-05,-0.0184116243816005,0.0191211721220323,0.019788148729459,0.0183757971674681,0.0191569993361646,0.032295511,1.032295511,1,Premium (non-grazing),0.4983645833333333,TOI-6913,6870.77,9.54,9.772,0.5843146,0,90,0,0.1043,0.45898905,5.144799419,False
TOI-6918.01,TPC,,-0.0030108825731561,-0.1180982207685963,0.1116340248407975,0.1206900501276108,0.1150873381954402,0.1146449074139536,0.065406422,1.065406422,1,Premium (non-grazing),0.4970416666666666,TOI-6918,5787.86,10.91,11.331,14.2308461,0,90,0,0.4278,1.128721384,12.65181624,False
TOI-6919.01,TPC,,0.0023271061193305,-0.031928091134266,0.0352543444966503,0.0355058409734213,0.0342551972535965,0.0329272383773198,0.075213031,1.075213031,1,Premium (non-grazing),0.4969270833333333,TOI-6919,4069.0,10.486,11.103,0.7603078,0,90,0,0.5657,0.527211565,5.909504269,False
TOI-6923.01,TPC,,0.0055328316587105,-0.1216479569477511,0.1254738898651622,0.1300263259280772,0.1271807886064616,0.1199410582064517,0.122894263,1.122894263,1,Premium (non-grazing),0.497125,TOI-6923,5221.38,11.555,11.965,6.7274903,0,90,0,1.5103,1.12467198,12.60642655,False
TOI-6926.01,TPC,,0.0002727007913829,-0.0808761398608279,0.0783203107038872,0.0830670206477083,0.0811488406522109,0.0780476099125043,0.062577951,1.062577951,1,Premium (non-grazing),0.4967812499999999,TOI-6926,5643.0,10.995,11.365,8.2864221,0,90,0,0.3916,1.069612907,11.98927046,False
TOI-6931.01,TPC,,0.0011058493589171,-0.0328845252661524,0.0339721251295101,0.034613593244593,0.0339903746250696,0.0328662757705929,0.066400301,1.066400301,1,Premium (non-grazing),0.4964583333333333,TOI-6931,6307.0,11.87,12.13,2.2183625,0,90,0,0.4409,1.219727963,13.67190724,False
TOI-6933.01,TPC,,0.0007399226539711,-0.0644290346348887,0.0699193777969364,0.0710911825715399,0.0651689572888598,0.0691794551429653,0.050517324,1.050517324,1,Premium (non-grazing),0.4956145833333333,TOI-6933,5886.98,10.819,11.129,9.765482,0,90,0,0.2552,1.155570793,12.95277075,False
TOI-6934.01,TPC,,-0.0001730536809736,-0.0485815298030409,0.0463706732922845,0.0494300825427852,0.0484084761220672,0.0465437269732582,0.090928543,1.090928543,1,Premium (non-grazing),0.4976145833333333,TOI-6934,5954.0,11.571,11.961,2.8398671,0,90,0,0.8268,1.313023056,14.71765014,False
TOI-6936.01,TPC,,-0.0012715959782053,-0.2092568342992198,0.206375700266791,0.2188710229877946,0.2079852383210144,0.2076472962449963,0.06495383,1.06495383,1,Premium (non-grazing),0.495,TOI-6936,4201.59,10.533,11.144,10.298566,0,90,0,0.4219,0.421956258,4.729699564,False
TOI-6938.01,TPC,,-0.001579801209764,-0.0461085015093714,0.0421810347039977,0.0462048005966041,0.0445287002996073,0.0437608359137617,0.069007246,1.069007246,1,Premium (non-grazing),0.49759375,TOI-6938,6473.0,12.147,12.42,4.8789974,0,90,0,0.4762,1.652746167,18.52559994,False
TOI-6942.01,TPC,,-0.0019334408821447,-0.1832020580359116,0.1714203502510051,0.1846806456735061,0.1812686171537668,0.1733537911331499,0.071930522,1.071930522,1,Premium (non-grazing),0.4964583333333333,TOI-6942,6234.0,10.082,10.373,11.2320736,0,90,0,0.5174,0.73933349,8.287174843,False
TOI-6943.01,TPC,,-0.0009284630666617,-0.0423937572347584,0.0393733239689837,0.0430396071977031,0.0414652941680967,0.0403017870356454,0.056169387,1.056169387,1,Premium (non-grazing),0.4974166666666667,TOI-6943,6749.0,11.781,11.938,5.6906792,0,90,0,0.3155,1.65433543,18.54341396,False
TOI-6944.01,TPC,,0.0087290892042163,-0.2183530141884473,0.2210306382794193,0.2313520952779278,0.2270821033926637,0.2123015490752029,0.03611094,1.03611094,1,Premium (non-grazing),0.4928020833333333,TOI-6944,5181.14,9.522,9.941,12.3027503,0,90,0,0.1304,0.267738266,3.001073063,False
TOI-6947.01,TPC,,-0.0022720302422152,-0.0838946310602864,0.0781997375841916,0.083858721571634,0.0816226008180711,0.0804717678264069,0.09624448,1.09624448,1,Premium (non-grazing),0.4980729166666666,TOI-6947,6628.0,11.325,11.538,6.5202038,0,90,0,0.9263,1.57097495,17.60902794,False
TOI-6954.01,TPC,,0.0002672834840778,-0.0854051076259203,0.0839873916934924,0.0890522703338777,0.0856723911099981,0.0837201082094146,0.039446166,1.039446166,1,Premium (non-grazing),0.4948020833333333,TOI-6954,5019.9,10.263,10.665,4.0207557,0,90,0,0.1556,0.363555477,4.075086341,False
TOI-6955.01,TPC,,0.0004645087755888,-0.0433627138480898,0.0444651272094656,0.0466180661530785,0.0438272226236787,0.0440006184338767,0.051836281,1.051836281,1,Premium (non-grazing),0.4959687499999999,TOI-6955,6547.75,11.09,11.375,5.1185703,0,90,0,0.2687,1.285865325,14.41323965,False
TOI-6968.01,TPC,,-0.0037217277325915,-0.0535922731703201,0.0472816164304853,0.0528079610107222,0.0498705454377286,0.0510033441630769,0.044411393,1.044411393,1,Premium (non-grazing),0.4969479166666666,TOI-6968,5924.0,11.142,11.399,2.3475051,0,90,0,0.197237183,0.520476171,5.83400737,False
TOI-6969.02,TPC,,-0.0015008543667634,-0.0774787836717571,0.0740184389385486,0.0796538532908887,0.0759779293049936,0.0755192933053121,0.073412605,1.073412605,1,Premium (non-grazing),0.4942499999999999,TOI-6969,6616.0,11.56,11.773,4.5565614,0,90,0,0.538941062,0.994401908,11.14623183,False
TOI-6971.01,TPC,,0.0003339631878178,-0.0326514649582321,0.0335532265713713,0.0349190839742159,0.0329854281460499,0.0332192633835535,0.046903024,1.046903024,1,Premium (non-grazing),0.4966041666666667,TOI-6971,6309.0,7.77,7.995,4.1866989,0,90,0,0.219989363,1.302446869,14.59910186,False
TOI-6972.01,TPC,,0.0031117123155423,-0.0591650369014059,0.0661337571292112,0.066016004544477,0.0622767492169482,0.0630220448136688,0.047296934,1.047296934,1,Premium (non-grazing),0.49659375,TOI-6972,5907.0,9.551,9.817,5.4809114,0,90,0,0.2237,0.793721789,8.896812237,False
TOI-6974.01,TPC,,-0.0032860402207771,-0.1070045858205804,0.0984664712529389,0.1083653644629892,0.1037185455998032,0.101752511473716,0.066189123,1.066189123,1,Premium (non-grazing),0.4956354166666666,TOI-6974,5741.0,10.644,10.934,7.7517707,0,90,0,0.4381,0.82023159,9.193960085,False
TOI-6976.01,TPC,,0.0003576300024967,-0.0373151704656122,0.0380674661447877,0.0394981172812953,0.037672800468109,0.0377098361422909,0.031733263,1.031733263,1,Premium (non-grazing),0.4954895833333333,TOI-6976,6850.0,9.276,9.515,1.7346044,0,90,0,0.1007,0.461488286,5.1728133,False
TOI-6987.01,TPC,,-0.0028583536063603,-0.0734155322384113,0.0714555986328579,0.0758106238353585,0.070557178632051,0.0743139522392182,0.131194512,1.131194512,1,Premium (non-grazing),0.49840625,TOI-6987,6233.0,12.085,12.296,4.6017382,0,90,0,1.7212,1.751929516,19.63734419,False
TOI-6992.01,TPC,,-0.0052209094740402,-0.2677466627634094,0.2672944434778035,0.2825135415550448,0.2625257532893692,0.2725153529518437,0.039949969,1.039949969,1,Premium (non-grazing),0.4987291666666666,TOI-6992,4448.25,9.238,9.846,15.1389808,0,90,0,0.1596,0.270522565,3.032282221,False
TOI-6995.01,TPC,,-0.0025771967321357,-0.0843427076165186,0.0812652505781785,0.0867725555467453,0.0817655108843828,0.0838424473103142,0.055479726,1.055479726,1,Premium (non-grazing),0.4943541666666666,TOI-6995,6576.0,10.605,10.796,9.9444971,0,90,0,0.3078,1.1339466,12.71038559,False
TOI-7000.01,TPC,,0.000934589150843,-0.0227099393403265,0.024124548791922,0.0245654489303117,0.0236445284911695,0.0231899596410789,0.057965507,1.057965507,1,Premium (non-grazing),0.4979375,TOI-7000,5794.0,11.51,11.832,2.7897577,0,90,0,0.336,1.646395116,18.45441113,False
TOI-7002.01,TPC,,0.0034240288151314,-0.0511057702066467,0.0560261334057689,0.056746251947377,0.0545297990217781,0.0526021045906374,0.066151342,1.066151342,1,Premium (non-grazing),0.49984375,TOI-7002,6677.0,12.145,12.334,4.9792822,0,90,0,0.4376,1.334502142,14.95840879,False
TOI-7008.01,TPC,,-0.0009365772024658,-0.0306971552506684,0.0305765612340842,0.0321268191540299,0.0297605780482025,0.03151313843655,0.050537115,1.050537115,1,Premium (non-grazing),0.4963854166666667,TOI-7008,5170.0,11.745,12.165,0.8406912,0,90,0,0.2554,0.468449505,5.250841476,False
TOI-7010.01,TPC,,-0.0001803512027186,-0.0734804882522408,0.076090788197277,0.078617774677735,0.0733001370495222,0.0762711393999957,0.100224747,1.100224747,1,Premium (non-grazing),0.4961145833333333,TOI-7010,5617.0,11.958,12.28,4.1976032,0,90,0,1.0045,1.154114965,12.9364524,False
TOI-7016.01,TPC,,-1.3495497886350207e-05,-0.048773490967992,0.0469170218716049,0.0499160670976852,0.0487599954701056,0.0469305173694913,0.119197315,1.119197315,1,Premium (non-grazing),0.4990625,TOI-7016,9488.0,12.227,12.547,1.598803,0,90,0,1.4208,1.534828324,17.20386111,False
TOI-7017.01,TPC,,0.0019315932581616,-0.0450526688932898,0.0481779746966432,0.0494126547760375,0.0469842621514514,0.0462463814384816,0.085597897,1.085597897,1,Premium (non-grazing),0.4943958333333333,TOI-7017,6743.0,,,5.0826878,0,90,0,0.7327,2.018628219,22.62676481,False
TOI-7019.01,TPC,,0.0305323393596974,-0.4733120244080383,0.5260948623609668,0.4742191065700873,0.5038443637677358,0.4955625230012694,0.082115772,1.082115772,1,Premium (non-grazing),0.4820208333333333,TOI-7019,5936.0,11.79,12.083,48.2590904,0,90,0,0.6743,0.682597087,7.651217599,False
TOI-7022.01,TPC,,-0.0004778606225638,-0.0573439640642058,0.055683020002877,0.0603733673005996,0.056866103441642,0.0561608806254408,0.108761206,1.108761206,1,Premium (non-grazing),0.4966666666666667,TOI-7022,5537.0,11.713,12.161,2.8583729,0,90,0,1.1829,1.259960784,14.12287615,False
TOI-7032.01,TPC,,-0.0050131242002795,-0.2913798688150045,0.2729060956909856,0.2936933085415589,0.286366744614725,0.2779192198912651,0.03468429,1.03468429,1,Premium (non-grazing),0.4922083333333333,TOI-7032,4526.0,6.654,7.178,17.7456043,0,90,0,0.1203,0.243784768,2.732578771,False
TOI-7034.01,TPC,,0.0002976382946807,-0.0191791060692512,0.019422991298665,0.0203156890564164,0.0194767443639319,0.0191253530039843,0.024596748,1.024596748,1,Premium (non-grazing),0.4975104166666667,TOI-7034,8482.0,9.958,10.039,0.9082202,0,90,0,0.0605,0.5217146,5.847888903,False
TOI-7035.01,TPC,,-0.0008349328757934,-0.0540523485339431,0.0518354628044461,0.0557759042886371,0.0532174156581497,0.0526703956802395,0.083743656,1.083743656,1,Premium (non-grazing),0.49753125,TOI-7035,6312.0,9.558,9.77,4.18142,0,90,0,0.7013,1.43090667,16.0390053,False
TOI-7038.01,TPC,,-0.0014213847955687,-0.1175726733000869,0.1142542815095314,0.1222110668971936,0.1161512885045181,0.1156756663051002,0.025278449,1.025278449,1,Premium (non-grazing),0.4978125,TOI-7038,6920.0,8.324,8.522,8.6000492,0,90,0,0.0639,0.349559644,3.918207315,False
TOI-7039.01,TPC,,0.0014963219696054,-0.0570998618248912,0.0596696378244701,0.06119661239804,0.0585961837944967,0.0581733158548646,0.025826343,1.025826343,1,Premium (non-grazing),0.49834375,TOI-7039,5768.0,9.037,9.4,3.3206355,0,90,0,0.0667,0.333564795,3.738921355,False
TOI-7040.01,TPC,,-0.0039316262616901,-0.271531420449034,0.2733464345014478,0.2827891877795256,0.2675997941873438,0.2772780607631379,0.051384212,1.051384212,1,Premium (non-grazing),0.4978229166666666,TOI-7040,5376.0,10.445,10.831,21.0562422,0,90,0,0.26403372,0.475259036,5.327169378,False
TOI-7044.01,TPC,,-0.0004887385412355,-0.1457751912673875,0.1408920510244615,0.1504733873755644,0.1452864527261519,0.141380789565697,0.047212287,1.047212287,1,Premium (non-grazing),0.4985833333333334,TOI-7044,5888.0,9.28,9.56,15.9669794,0,90,0,0.2229,0.713899484,8.002085556,False
TOI-7046.01,TPC,,0.0005395945056796,-0.0581827351081429,0.0586548266627931,0.0609211363586875,0.0587223296138226,0.0581152321571134,0.099508794,1.099508794,1,Premium (non-grazing),0.4972708333333333,TOI-7046,6024.0,11.351,11.594,3.1084574,0,90,0,0.9902,1.262535668,14.15173798,False
TOI-7049.01,TPC,,-0.044289767373149,-0.6556873178066762,0.6156599423306842,0.5620482596070467,0.6113975504335272,0.6599497097038333,0.080962954,1.080962954,1,Premium (non-grazing),0.46075,TOI-7049,3236.0,9.343,9.881,40.3833862,0,90,0,0.6555,0.200056628,2.242430892,False
TOI-7053.01,TPC,,-0.0003454868319853,-0.0209455365467787,0.0191492843671126,0.0209542196080507,0.0206000497147934,0.019494771199098,0.016309506,1.016309506,1,Premium (non-grazing),0.49978125,TOI-7053,9416.0,7.573,7.533,2.8637988,0,90,0,0.0266,0.733507075,8.221866674,False
TOI-7054.01,TPC,,0.0030707634923341,-0.3208537885129333,0.322703795443016,0.3339637435302839,0.3239245520052675,0.3196330319506818,0.12808808,1.12808808,1,Premium (non-grazing),0.4961562499999999,TOI-7054,4708.0,10.537,10.958,14.7595601,0,90,0,1.640655614,0.710271973,7.961424864,False
TOI-7062.01,TPC,,-0.0077587776282648,-0.2025985289617512,0.1923137965512986,0.2085376885506517,0.1948397513334863,0.2000725741795634,0.040137264,1.040137264,1,Premium (non-grazing),0.49609375,TOI-7062,4942.0,7.604,8.06,10.5137924,0,90,0,0.1611,0.299176118,3.353459338,False
TOI-7074.01,TPC,,0.0012624077892819,-0.0437072980105917,0.0450904431082892,0.0464385525518436,0.0449697057998736,0.0438280353190072,0.078873316,1.078873316,1,Premium (non-grazing),0.4991770833333334,TOI-7074,6274.0,11.926,12.287,4.6504794,0,90,0,0.6221,1.79464342,20.11612351,False
TOI-7076.01,TPC,,0.0011994274312199,-0.0495332108976758,0.0527254663468564,0.0540335240415403,0.0507326383288957,0.0515260389156364,0.067438861,1.067438861,1,Premium (non-grazing),0.4952083333333333,TOI-7076,6572.0,11.849,12.154,3.4747684,0,90,0,0.4548,1.08096236,12.11648627,False
TOI-7084.01,TPC,,-0.0090529887800611,-0.3071087185098637,0.2939198689250991,0.3080654300240943,0.2980557297298026,0.3029728577051602,0.050019996,1.050019996,1,Premium (non-grazing),0.49759375,TOI-7084,5399.0,10.478,10.845,21.8153374,0,90,0,0.2502,0.422082581,4.731115516,False
TOI-7089.01,TPC,,-0.00078882321961,-0.0253570393586107,0.0242847878628769,0.0261447445203965,0.0245682161390007,0.025073611082487,0.021213203,1.021213203,1,Premium (non-grazing),0.4977083333333333,TOI-7089,11678.0,9.252,9.245,1.5852089,0,90,0,0.045,0.565689911,6.340807312,False
TOI-7091.01,TPC,,0.0027278895425344,-0.0622456056079834,0.0671706125908823,0.0676048917080594,0.0649734951505179,0.0644427230483478,0.098559627,1.098559627,1,Premium (non-grazing),0.49278125,TOI-7091,5578.5,11.97,12.292,4.8510805,0,90,0,0.9714,1.822288805,20.4260001,False
TOI-7092.01,TPC,,0.0001068046396825,-0.0174077204221188,0.0170019053725911,0.0181715051636973,0.0175145250618014,0.0168951007329086,0.066037868,1.066037868,1,Premium (non-grazing),0.4965520833333333,TOI-7092,7469.0,12.246,12.369,1.102219,0,90,0,0.4361,1.612577407,18.07534909,False
TOI-7093.01,TPC,,0.0012963314114045,-0.0542582666013415,0.0573081554591412,0.05765426617824,0.055554598012746,0.0560118240477367,0.123705295,1.123705295,1,Premium (non-grazing),0.4932916666666667,TOI-7093,7980.0,11.039,11.305,2.8371938,0,90,0,1.5303,1.852738134,20.76730604,False
TOI-7095.01,TPC,,-0.0001116291430779,-0.0256989399929119,0.026155772239451,0.0274344206789251,0.0255873108498339,0.026267401382529,0.041605288,1.041605288,1,Premium (non-grazing),0.50121875,TOI-7095,5759.0,10.94,11.334,4.6745746,0,90,0,0.1731,1.537274418,17.23127933,False
TOI-7096.01,TPC,,0.0014149945328994,-0.0386755092581359,0.0412592268686459,0.0415011311083429,0.0400905037910353,0.0398442323357465,0.060704201,1.060704201,1,Premium (non-grazing),0.4967708333333333,TOI-7096,6940.0,11.403,11.606,3.3505745,0,90,0,0.3685,1.303239534,14.60798683,False
TOI-7099.01,TPC,,8.885317599989026e-05,-0.0407243062958834,0.0391050962671233,0.041838394298699,0.0408131594718833,0.0390162430911234,0.059866518,1.059866518,1,Premium (non-grazing),0.4984375,TOI-7099,6231.0,12.019,12.322,4.4264918,0,90,0,0.3584,1.432826543,16.06052511,False
